4840,ENSXETP00000035392,ENSP00000389241,ENSPTRP00000021544,ENSMMUP00000038206,ENSGGOP00000013222,ENSMUSP00000069631,ENSBTAP00000055524,ENSGALP00000017653,NULL
4841,ENSXETP00000022002,ENSP00000258955,ENSPTRP00000015966,ENSMMUP00000022675,ENSGGOP00000006384,ENSMUSP00000037361,ENSBTAP00000028387,NULL,NULL
4842,ENSXETP00000061498,NULL,NULL,NULL,ENSGGOP00000007036,NULL,ENSBTAP00000033977,NULL,NULL
4843,ENSXETP00000054695,NULL,NULL,NULL,ENSGGOP00000007036,NULL,ENSBTAP00000033977,NULL,NULL
4844,ENSXETP00000058070,ENSP00000329468,ENSPTRP00000015304,ENSMMUP00000011908,ENSGGOP00000028548,ENSMUSP00000021050,ENSBTAP00000004328,ENSGALP00000047443,NULL
4845,ENSXETP00000058899,ENSP00000446184,ENSPTRP00000040015,ENSMMUP00000053005,ENSGGOP00000014500,ENSMUSP00000039853,ENSBTAP00000002844,ENSGALP00000049327,NULL
4846,ENSXETP00000007432,ENSP00000446184,ENSPTRP00000040015,ENSMMUP00000053005,ENSGGOP00000014500,ENSMUSP00000039853,ENSBTAP00000002844,ENSGALP00000049327,NULL
4847,ENSXETP00000053741,NULL,NULL,NULL,NULL,NULL,NULL,ENSGALP00000050620,NULL
4848,ENSXETP00000031000,ENSP00000361883,ENSPTRP00000001011,ENSMMUP00000012041,ENSGGOP00000024931,ENSMUSP00000101864,ENSBTAP00000017775,ENSGALP00000058602,NULL
4849,ENSXETP00000002563,ENSP00000361883,ENSPTRP00000001011,ENSMMUP00000012041,ENSGGOP00000024931,ENSMUSP00000101864,ENSBTAP00000017775,ENSGALP00000058602,NULL
4850,ENSXETP00000028879,ENSP00000359172,ENSPTRP00000001715,ENSMMUP00000039647,ENSGGOP00000016083,ENSMUSP00000029569,ENSBTAP00000016519,ENSGALP00000008551,NULL
4851,ENSXETP00000028880,ENSP00000359172,ENSPTRP00000001715,ENSMMUP00000039647,ENSGGOP00000016083,ENSMUSP00000029569,ENSBTAP00000016519,ENSGALP00000008551,NULL
4852,ENSXETP00000010161,ENSP00000160827,ENSPTRP00000013617,ENSMMUP00000012667,ENSGGOP00000015211,ENSMUSP00000032915,ENSBTAP00000018167,NULL,NULL
4853,ENSXETP00000057334,ENSP00000160827,ENSPTRP00000013617,ENSMMUP00000012667,ENSGGOP00000015211,ENSMUSP00000032915,ENSBTAP00000018167,NULL,NULL
4854,ENSXETP00000031527,ENSP00000362361,ENSPTRP00000036573,NULL,ENSGGOP00000010772,ENSMUSP00000009699,ENSBTAP00000006162,ENSGALP00000047028,NULL
4855,ENSXETP00000031321,ENSP00000345555,ENSPTRP00000005251,ENSMMUP00000009942,ENSGGOP00000028209,ENSMUSP00000144272,ENSBTAP00000043066,ENSGALP00000015047,NULL
4856,ENSXETP00000058329,ENSP00000346990,ENSPTRP00000034431,ENSMMUP00000009478,ENSGGOP00000001829,ENSMUSP00000022610,ENSBTAP00000026158,ENSGALP00000026712,NULL
4857,ENSXETP00000060488,ENSP00000346990,ENSPTRP00000034431,ENSMMUP00000009478,ENSGGOP00000001829,ENSMUSP00000022610,ENSBTAP00000026158,ENSGALP00000026712,NULL
4858,ENSXETP00000063947,ENSP00000346990,ENSPTRP00000034431,ENSMMUP00000009478,ENSGGOP00000001829,ENSMUSP00000022610,ENSBTAP00000026158,ENSGALP00000026712,NULL
4859,ENSXETP00000062154,ENSP00000367197,ENSPTRP00000030372,ENSMMUP00000003465,ENSGGOP00000000733,ENSMUSP00000021770,ENSBTAP00000026544,ENSGALP00000022085,NULL
4860,ENSXETP00000032440,ENSP00000367197,ENSPTRP00000030372,ENSMMUP00000003465,ENSGGOP00000000733,ENSMUSP00000021770,ENSBTAP00000026544,ENSGALP00000022085,NULL
4861,ENSXETP00000045217,ENSP00000344758,ENSPTRP00000036082,NULL,ENSGGOP00000013300,ENSMUSP00000060402,ENSBTAP00000015726,ENSGALP00000007468,NULL
4862,ENSXETP00000024911,ENSP00000370343,ENSPTRP00000030162,ENSMMUP00000024356,ENSGGOP00000012044,ENSMUSP00000021784,ENSBTAP00000003812,ENSGALP00000020897,NULL
4863,ENSXETP00000015867,ENSP00000339881,ENSPTRP00000032338,ENSMMUP00000047959,ENSGGOP00000000641,ENSMUSP00000039301,ENSBTAP00000018305,ENSGALP00000017381,NULL
4864,ENSXETP00000059184,ENSP00000321826,ENSPTRP00000031893,ENSMMUP00000022479,ENSGGOP00000011271,ENSMUSP00000123253,ENSBTAP00000053504,ENSGALP00000020132,NULL
4865,ENSXETP00000062596,ENSP00000345292,ENSPTRP00000054588,ENSMMUP00000013357,ENSGGOP00000012584,ENSMUSP00000070052,ENSBTAP00000026141,ENSGALP00000002263,NULL
4866,ENSXETP00000021992,ENSP00000345292,ENSPTRP00000054588,ENSMMUP00000013357,ENSGGOP00000012584,ENSMUSP00000070052,ENSBTAP00000026141,ENSGALP00000002263,NULL
4867,ENSXETP00000021994,ENSP00000345292,ENSPTRP00000054588,ENSMMUP00000013357,ENSGGOP00000012584,ENSMUSP00000070052,ENSBTAP00000026141,ENSGALP00000002263,NULL
4868,ENSXETP00000035399,NULL,NULL,NULL,NULL,NULL,NULL,ENSGALP00000043984,NULL
4869,ENSXETP00000044120,ENSP00000428489,ENSPTRP00000034429,ENSMMUP00000021070,ENSGGOP00000006504,ENSMUSP00000022612,ENSBTAP00000049600,ENSGALP00000026716,NULL
4870,ENSXETP00000059555,ENSP00000428489,ENSPTRP00000034429,ENSMMUP00000021070,ENSGGOP00000006504,ENSMUSP00000022612,ENSBTAP00000049600,ENSGALP00000026716,NULL
4871,ENSXETP00000026356,ENSP00000473348,ENSPTRP00000000218,ENSMMUP00000021967,ENSGGOP00000010045,ENSMUSP00000030830,ENSBTAP00000053207,ENSGALP00000003917,NULL
4872,ENSXETP00000062671,ENSP00000417061,NULL,ENSMMUP00000018498,ENSGGOP00000007044,ENSMUSP00000131899,ENSBTAP00000006889,ENSGALP00000039597,NULL
4873,ENSXETP00000062766,ENSP00000417061,NULL,ENSMMUP00000018498,ENSGGOP00000007044,ENSMUSP00000131899,ENSBTAP00000006889,ENSGALP00000039597,NULL
4874,ENSXETP00000031322,ENSP00000347532,ENSPTRP00000057882,ENSMMUP00000009943,ENSGGOP00000012206,ENSMUSP00000041378,ENSBTAP00000009971,ENSGALP00000057643,NULL
4875,ENSXETP00000052982,ENSP00000302579,ENSPTRP00000010104,ENSMMUP00000056622,ENSGGOP00000001138,ENSMUSP00000093233,ENSBTAP00000043851,ENSGALP00000041023,NULL
4876,ENSXETP00000043148,ENSP00000215838,ENSPTRP00000024542,ENSMMUP00000026036,ENSGGOP00000000121,ENSMUSP00000105620,ENSBTAP00000029446,NULL,NULL
4877,ENSXETP00000026357,ENSP00000330221,ENSPTRP00000044537,ENSMMUP00000040619,ENSGGOP00000011284,ENSMUSP00000048969,ENSBTAP00000034027,ENSGALP00000003942,NULL
4878,ENSXETP00000007298,ENSP00000397259,ENSPTRP00000060956,ENSMMUP00000042164,ENSGGOP00000010682,ENSMUSP00000102750,ENSBTAP00000026201,ENSGALP00000055435,NULL
4879,ENSXETP00000026359,ENSP00000367714,ENSPTRP00000040760,ENSMMUP00000048500,ENSGGOP00000010026,ENSMUSP00000051118,ENSBTAP00000003221,ENSGALP00000034554,NULL
4880,ENSXETP00000030143,ENSP00000353942,ENSPTRP00000013945,ENSMMUP00000020600,ENSGGOP00000008277,ENSMUSP00000053972,ENSBTAP00000010526,ENSGALP00000049946,NULL
4881,ENSXETP00000059010,ENSP00000353942,ENSPTRP00000013945,ENSMMUP00000020600,ENSGGOP00000008277,ENSMUSP00000053972,ENSBTAP00000010526,ENSGALP00000049946,NULL
4882,ENSXETP00000045207,ENSP00000364694,ENSPTRP00000036080,ENSMMUP00000048539,ENSGGOP00000028264,ENSMUSP00000021820,ENSBTAP00000034926,ENSGALP00000007507,NULL
4883,ENSXETP00000024913,ENSP00000397459,ENSPTRP00000060106,ENSMMUP00000024359,ENSGGOP00000004649,ENSMUSP00000093603,ENSBTAP00000039071,ENSGALP00000052801,NULL
4884,ENSXETP00000047644,ENSP00000317817,ENSPTRP00000036571,ENSMMUP00000049401,ENSGGOP00000010767,ENSMUSP00000073866,ENSBTAP00000020433,ENSGALP00000008061,NULL
4885,ENSXETP00000033750,ENSP00000444596,ENSPTRP00000042615,ENSMMUP00000049234,ENSGGOP00000010567,ENSMUSP00000124710,ENSBTAP00000025100,ENSGALP00000048761,NULL
4886,ENSXETP00000059315,ENSP00000438205,ENSPTRP00000055707,ENSMMUP00000056238,ENSGGOP00000000148,ENSMUSP00000038346,ENSBTAP00000011489,ENSGALP00000052333,NULL
4887,ENSXETP00000035400,ENSP00000263816,ENSPTRP00000021546,ENSMMUP00000022551,ENSGGOP00000026869,ENSMUSP00000079752,ENSBTAP00000005988,ENSGALP00000017630,NULL
4888,ENSXETP00000063695,ENSP00000444596,ENSPTRP00000042615,ENSMMUP00000049234,ENSGGOP00000010567,ENSMUSP00000124710,ENSBTAP00000025100,ENSGALP00000048761,NULL
4889,ENSXETP00000060407,ENSP00000444596,ENSPTRP00000042615,ENSMMUP00000049234,ENSGGOP00000010567,ENSMUSP00000124710,ENSBTAP00000025100,ENSGALP00000048761,NULL
4890,ENSXETP00000006683,ENSP00000466971,ENSPTRP00000015761,ENSMMUP00000026178,ENSGGOP00000010675,ENSMUSP00000116327,ENSBTAP00000026199,NULL,NULL
4891,ENSXETP00000007302,ENSP00000466971,ENSPTRP00000015761,ENSMMUP00000026178,ENSGGOP00000010675,ENSMUSP00000116327,ENSBTAP00000026199,NULL,NULL
4892,ENSXETP00000057999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4893,ENSXETP00000026362,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4894,ENSXETP00000015856,ENSP00000223129,ENSPTRP00000032339,ENSMMUP00000050043,ENSGGOP00000026080,ENSMUSP00000012627,ENSBTAP00000017525,ENSGALP00000017383,NULL
4895,ENSXETP00000058632,ENSP00000381237,ENSPTRP00000022897,ENSMMUP00000006786,ENSGGOP00000023799,ENSMUSP00000086460,ENSBTAP00000011640,ENSGALP00000010006,NULL
4896,ENSXETP00000051796,ENSP00000381237,ENSPTRP00000022897,ENSMMUP00000006786,ENSGGOP00000023799,ENSMUSP00000086460,ENSBTAP00000011640,ENSGALP00000010006,NULL
4897,ENSXETP00000003628,ENSP00000321546,ENSPTRP00000042846,ENSMMUP00000050234,ENSGGOP00000021264,ENSMUSP00000127413,ENSBTAP00000011832,ENSGALP00000049256,NULL
4898,ENSXETP00000058731,ENSP00000306999,ENSPTRP00000034427,ENSMMUP00000021066,ENSGGOP00000009468,ENSMUSP00000022613,ENSBTAP00000054021,ENSGALP00000026717,NULL
4899,ENSXETP00000044130,ENSP00000306999,ENSPTRP00000034427,ENSMMUP00000021066,ENSGGOP00000009468,ENSMUSP00000022613,ENSBTAP00000054021,ENSGALP00000026717,NULL
4900,ENSXETP00000028422,ENSP00000338777,NULL,NULL,NULL,ENSMUSP00000075082,ENSBTAP00000001846,ENSGALP00000051974,NULL
4901,ENSXETP00000024915,ENSP00000259808,ENSPTRP00000030180,ENSMMUP00000011125,ENSGGOP00000012277,ENSMUSP00000129831,ENSBTAP00000008367,ENSGALP00000036418,NULL
4902,ENSXETP00000064100,ENSP00000396915,ENSPTRP00000048809,ENSMMUP00000056803,ENSGGOP00000004961,ENSMUSP00000096148,ENSBTAP00000004980,ENSGALP00000051459,NULL
4903,ENSXETP00000010163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4904,ENSXETP00000031233,ENSP00000362936,ENSPTRP00000000757,ENSMMUP00000051337,ENSGGOP00000003451,ENSMUSP00000030730,ENSBTAP00000013718,ENSGALP00000001992,NULL
4905,ENSXETP00000058790,ENSP00000362936,ENSPTRP00000000757,ENSMMUP00000051337,ENSGGOP00000003451,ENSMUSP00000030730,ENSBTAP00000013718,ENSGALP00000001992,NULL
4906,ENSXETP00000007304,ENSP00000293414,ENSPTRP00000015760,ENSMMUP00000022173,ENSGGOP00000022043,ENSMUSP00000038450,ENSBTAP00000026197,ENSGALP00000048410,NULL
4907,ENSXETP00000033753,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4908,ENSXETP00000058351,ENSP00000298573,ENSPTRP00000008040,ENSMMUP00000024439,ENSGGOP00000020109,ENSMUSP00000098419,ENSBTAP00000000929,ENSGALP00000044952,NULL
4909,ENSXETP00000057538,ENSP00000381377,ENSPTRP00000012726,ENSMMUP00000059421,ENSGGOP00000000471,ENSMUSP00000049440,ENSBTAP00000038580,NULL,NULL
4910,ENSXETP00000058618,ENSP00000441032,ENSPTRP00000042072,ENSMMUP00000053589,ENSGGOP00000019660,ENSMUSP00000001280,ENSBTAP00000004977,NULL,NULL
4911,ENSXETP00000010429,ENSP00000303452,ENSPTRP00000026501,ENSMMUP00000054618,ENSGGOP00000009065,ENSMUSP00000006046,ENSBTAP00000006982,ENSGALP00000013820,NULL
4912,ENSXETP00000060498,ENSP00000367727,ENSPTRP00000000094,ENSMMUP00000019265,ENSGGOP00000010018,ENSMUSP00000030931,ENSBTAP00000003219,ENSGALP00000001762,NULL
4913,ENSXETP00000026378,ENSP00000367727,ENSPTRP00000000094,ENSMMUP00000019265,ENSGGOP00000010018,ENSMUSP00000030931,ENSBTAP00000003219,ENSGALP00000001762,NULL
4914,ENSXETP00000033755,ENSP00000347834,ENSPTRP00000043543,ENSMMUP00000028265,ENSGGOP00000006853,ENSMUSP00000022720,ENSBTAP00000025095,NULL,NULL
4915,ENSXETP00000032443,ENSP00000343144,ENSPTRP00000017226,ENSMMUP00000050101,ENSGGOP00000016264,ENSMUSP00000069182,ENSBTAP00000007772,ENSGALP00000022081,NULL
4916,ENSXETP00000047652,ENSP00000364476,ENSPTRP00000037654,ENSMMUP00000061078,ENSGGOP00000026365,ENSMUSP00000026288,ENSBTAP00000023625,NULL,NULL
4917,ENSXETP00000015852,ENSP00000223145,ENSPTRP00000032341,ENSMMUP00000052782,ENSGGOP00000011531,ENSMUSP00000069444,ENSBTAP00000039908,ENSGALP00000044343,NULL
4918,ENSXETP00000007313,ENSP00000225983,ENSPTRP00000015756,ENSMMUP00000048427,ENSGGOP00000019129,ENSMUSP00000008999,ENSBTAP00000053450,NULL,NULL
4919,ENSXETP00000060452,ENSP00000340017,ENSPTRP00000013644,ENSMMUP00000032481,ENSGGOP00000011724,ENSMUSP00000070119,ENSBTAP00000006628,NULL,NULL
4920,ENSXETP00000028417,ENSP00000268154,ENSPTRP00000012730,ENSMMUP00000019471,ENSGGOP00000004777,ENSMUSP00000132361,ENSBTAP00000025518,ENSGALP00000054183,NULL
4921,ENSXETP00000042386,ENSP00000362994,ENSPTRP00000036416,ENSMMUP00000057367,ENSGGOP00000002249,ENSMUSP00000130759,ENSBTAP00000041215,ENSGALP00000002401,NULL
4922,ENSXETP00000010435,ENSP00000253699,ENSPTRP00000025286,ENSMMUP00000006826,ENSGGOP00000012468,ENSMUSP00000014694,ENSBTAP00000018238,ENSGALP00000013832,NULL
4923,ENSXETP00000052275,ENSP00000257118,ENSPTRP00000000885,ENSMMUP00000040441,ENSGGOP00000003542,ENSMUSP00000030588,ENSBTAP00000006041,ENSGALP00000047478,NULL
4924,ENSXETP00000020943,ENSP00000257118,ENSPTRP00000000885,ENSMMUP00000040441,ENSGGOP00000003542,ENSMUSP00000030588,ENSBTAP00000006041,ENSGALP00000047478,NULL
4925,ENSXETP00000012873,ENSP00000285667,ENSPTRP00000039469,ENSMMUP00000026445,ENSGGOP00000004568,ENSMUSP00000048817,ENSBTAP00000017155,ENSGALP00000025206,NULL
4926,ENSXETP00000062527,ENSP00000240619,ENSPTRP00000054715,ENSMMUP00000027636,ENSGGOP00000018975,ENSMUSP00000044089,ENSBTAP00000052491,ENSGALP00000057722,NULL
4927,ENSXETP00000057536,ENSP00000331897,ENSPTRP00000012731,ENSMMUP00000019472,ENSGGOP00000004782,ENSMUSP00000103007,ENSBTAP00000018741,ENSGALP00000049035,NULL
4928,ENSXETP00000045198,ENSP00000262551,ENSPTRP00000036078,ENSMMUP00000006166,ENSGGOP00000006065,ENSMUSP00000021822,ENSBTAP00000055245,ENSGALP00000043060,NULL
4929,ENSXETP00000053275,NULL,NULL,NULL,NULL,NULL,NULL,ENSGALP00000051987,NULL
4930,ENSXETP00000020499,ENSP00000470259,ENSPTRP00000019544,ENSMMUP00000031513,ENSGGOP00000002760,ENSMUSP00000058875,ENSBTAP00000026429,NULL,NULL
4931,ENSXETP00000054973,ENSP00000318128,ENSPTRP00000027369,ENSMMUP00000041478,ENSGGOP00000028293,ENSMUSP00000071840,ENSBTAP00000004899,ENSGALP00000022076,NULL
4932,ENSXETP00000062678,ENSP00000296181,ENSPTRP00000051108,ENSMMUP00000019059,ENSGGOP00000023681,ENSMUSP00000069416,ENSBTAP00000018278,ENSGALP00000047825,NULL
4933,ENSXETP00000046435,ENSP00000261187,ENSPTRP00000008776,ENSMMUP00000019399,ENSGGOP00000026532,ENSMUSP00000147968,ENSBTAP00000028361,ENSGALP00000015862,NULL
4934,ENSXETP00000029756,ENSP00000470259,ENSPTRP00000019544,ENSMMUP00000031513,ENSGGOP00000002760,ENSMUSP00000058875,ENSBTAP00000026429,NULL,NULL
4935,ENSXETP00000058036,ENSP00000228865,ENSPTRP00000008042,ENSMMUP00000008780,ENSGGOP00000027205,ENSMUSP00000035304,ENSBTAP00000040624,ENSGALP00000057755,NULL
4936,ENSXETP00000043151,ENSP00000339626,ENSPTRP00000024546,ENSMMUP00000026038,ENSGGOP00000008564,ENSMUSP00000050978,ENSBTAP00000003082,ENSGALP00000041854,NULL
4937,ENSXETP00000018226,ENSP00000481056,ENSPTRP00000018829,ENSMMUP00000029922,ENSGGOP00000000905,ENSMUSP00000056479,ENSBTAP00000006924,ENSGALP00000045168,NULL
4938,ENSXETP00000023845,ENSP00000470259,ENSPTRP00000019544,ENSMMUP00000031513,ENSGGOP00000002760,ENSMUSP00000058875,ENSBTAP00000026429,NULL,NULL
4939,ENSXETP00000058779,ENSP00000353346,ENSPTRP00000050231,ENSMMUP00000058185,ENSGGOP00000027269,ENSMUSP00000079598,ENSBTAP00000022392,ENSGALP00000045291,NULL
4940,ENSXETP00000033757,ENSP00000353346,ENSPTRP00000050231,ENSMMUP00000058185,ENSGGOP00000027269,ENSMUSP00000079598,ENSBTAP00000022392,ENSGALP00000045291,NULL
4941,ENSXETP00000045185,ENSP00000441140,ENSPTRP00000036075,ENSMMUP00000006159,ENSGGOP00000026507,ENSMUSP00000021824,ENSBTAP00000024770,ENSGALP00000007559,NULL
4942,ENSXETP00000058972,ENSP00000441140,ENSPTRP00000036075,ENSMMUP00000006159,ENSGGOP00000026507,ENSMUSP00000021824,ENSBTAP00000024770,ENSGALP00000007559,NULL
4943,ENSXETP00000059131,ENSP00000332576,ENSPTRP00000024547,ENSMMUP00000037092,ENSGGOP00000003421,ENSMUSP00000068652,ENSBTAP00000025485,ENSGALP00000012564,NULL
4944,ENSXETP00000061944,ENSP00000385570,ENSPTRP00000032342,ENSMMUP00000007191,ENSGGOP00000022278,ENSMUSP00000040062,ENSBTAP00000001057,ENSGALP00000047032,NULL
4945,ENSXETP00000015845,ENSP00000385570,ENSPTRP00000032342,ENSMMUP00000007191,ENSGGOP00000022278,ENSMUSP00000040062,ENSBTAP00000001057,ENSGALP00000047032,NULL
4946,ENSXETP00000053740,ENSP00000368982,ENSPTRP00000013946,ENSMMUP00000020606,ENSGGOP00000006983,ENSMUSP00000034239,ENSBTAP00000051325,ENSGALP00000057300,NULL
4947,ENSXETP00000061796,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4948,ENSXETP00000063872,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4949,ENSXETP00000024917,ENSP00000337194,ENSPTRP00000050634,ENSMMUP00000018422,ENSGGOP00000006284,ENSMUSP00000077019,ENSBTAP00000002695,ENSGALP00000044772,NULL
4950,ENSXETP00000058448,ENSP00000331106,ENSPTRP00000024194,ENSMMUP00000019106,ENSGGOP00000010074,ENSMUSP00000085921,ENSBTAP00000052887,ENSGALP00000029906,NULL
4951,ENSXETP00000018153,ENSP00000311500,ENSPTRP00000046713,ENSMMUP00000017846,ENSGGOP00000020034,ENSMUSP00000023351,ENSBTAP00000019502,ENSGALP00000045819,NULL
4952,ENSXETP00000061079,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4953,ENSXETP00000063850,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4954,ENSXETP00000027029,ENSP00000323183,ENSPTRP00000031927,ENSMMUP00000033224,ENSGGOP00000010269,ENSMUSP00000097656,ENSBTAP00000019675,ENSGALP00000021121,NULL
4955,ENSXETP00000035294,ENSP00000378920,ENSPTRP00000025707,ENSMMUP00000019308,ENSGGOP00000025480,ENSMUSP00000095979,ENSBTAP00000052325,ENSGALP00000042708,NULL
4956,ENSXETP00000050028,ENSP00000378920,ENSPTRP00000025707,ENSMMUP00000019308,ENSGGOP00000025480,ENSMUSP00000095979,ENSBTAP00000052325,ENSGALP00000042708,NULL
4957,ENSXETP00000012870,ENSP00000296252,ENSPTRP00000040923,ENSMMUP00000045585,ENSGGOP00000013218,ENSMUSP00000062310,ENSBTAP00000035908,ENSGALP00000010724,NULL
4958,ENSXETP00000060211,ENSP00000296252,ENSPTRP00000040923,ENSMMUP00000045585,ENSGGOP00000013218,ENSMUSP00000062310,ENSBTAP00000035908,ENSGALP00000010724,NULL
4959,ENSXETP00000047667,ENSP00000332369,NULL,ENSMMUP00000011053,ENSGGOP00000002027,ENSMUSP00000066040,ENSBTAP00000017538,ENSGALP00000047293,NULL
4960,ENSXETP00000010436,ENSP00000253686,ENSPTRP00000025285,ENSMMUP00000006825,ENSGGOP00000010723,ENSMUSP00000114402,ENSBTAP00000018234,ENSGALP00000013841,NULL
4961,ENSXETP00000033758,ENSP00000490953,ENSPTRP00000010092,NULL,ENSGGOP00000013543,ENSMUSP00000022721,ENSBTAP00000025093,ENSGALP00000027298,NULL
4962,ENSXETP00000058592,ENSP00000380679,ENSPTRP00000016562,ENSMMUP00000059772,ENSGGOP00000019540,ENSMUSP00000039463,ENSBTAP00000021324,ENSGALP00000011394,NULL
4963,ENSXETP00000042382,ENSP00000483946,NULL,ENSMMUP00000059075,ENSGGOP00000002247,ENSMUSP00000028232,ENSBTAP00000022557,ENSGALP00000002418,NULL
4964,ENSXETP00000060852,ENSP00000457016,ENSPTRP00000058448,ENSMMUP00000026688,ENSGGOP00000025852,ENSMUSP00000049851,ENSBTAP00000006625,NULL,NULL
4965,ENSXETP00000054972,ENSP00000230048,ENSPTRP00000030359,ENSMMUP00000034354,ENSGGOP00000013892,ENSMUSP00000006900,ENSBTAP00000021731,ENSGALP00000022139,NULL
4966,ENSXETP00000018154,ENSP00000215739,ENSPTRP00000024281,ENSMMUP00000026976,ENSGGOP00000026844,ENSMUSP00000023444,ENSBTAP00000015001,ENSGALP00000046449,NULL
4967,ENSXETP00000060640,ENSP00000215739,ENSPTRP00000024281,ENSMMUP00000026976,ENSGGOP00000026844,ENSMUSP00000023444,ENSBTAP00000015001,ENSGALP00000046449,NULL
4968,ENSXETP00000061947,NULL,NULL,NULL,NULL,NULL,NULL,ENSGALP00000047997,NULL
4969,ENSXETP00000063352,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4970,ENSXETP00000062807,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4971,ENSXETP00000033761,NULL,NULL,NULL,NULL,NULL,NULL,ENSGALP00000047997,NULL
4972,ENSXETP00000032445,ENSP00000367440,ENSPTRP00000030358,ENSMMUP00000034355,ENSGGOP00000013888,ENSMUSP00000035660,ENSBTAP00000000472,ENSGALP00000022145,NULL
4973,ENSXETP00000031912,ENSP00000239374,ENSPTRP00000049534,ENSMMUP00000024121,ENSGGOP00000004411,ENSMUSP00000019901,ENSBTAP00000005361,ENSGALP00000021134,NULL
4974,ENSXETP00000061170,ENSP00000239374,ENSPTRP00000049534,ENSMMUP00000024121,ENSGGOP00000004411,ENSMUSP00000019901,ENSBTAP00000005361,ENSGALP00000021134,NULL
4975,ENSXETP00000058741,ENSP00000239374,ENSPTRP00000049534,ENSMMUP00000024121,ENSGGOP00000004411,ENSMUSP00000019901,ENSBTAP00000005361,ENSGALP00000021134,NULL
4976,ENSXETP00000020955,ENSP00000446335,ENSPTRP00000000881,ENSMMUP00000004355,ENSGGOP00000001934,ENSMUSP00000101686,ENSBTAP00000016763,ENSGALP00000042674,NULL
4977,ENSXETP00000010442,ENSP00000483059,ENSPTRP00000025284,ENSMMUP00000039019,ENSGGOP00000015102,ENSMUSP00000109087,ENSBTAP00000018228,ENSGALP00000013860,NULL
4978,ENSXETP00000046466,ENSP00000326759,ENSPTRP00000008774,ENSMMUP00000039290,ENSGGOP00000015799,ENSMUSP00000074360,ENSBTAP00000002883,ENSGALP00000015856,NULL
4979,ENSXETP00000003646,ENSP00000333326,ENSPTRP00000024195,ENSMMUP00000017847,ENSGGOP00000010083,ENSMUSP00000032233,ENSBTAP00000024663,ENSGALP00000036691,NULL
4980,ENSXETP00000011589,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4981,ENSXETP00000002564,ENSP00000361895,ENSPTRP00000043351,ENSMMUP00000014758,ENSGGOP00000014907,ENSMUSP00000030408,ENSBTAP00000017353,ENSGALP00000006158,NULL
4982,ENSXETP00000061534,ENSP00000279392,ENSPTRP00000013640,ENSMMUP00000026686,ENSGGOP00000011702,ENSMUSP00000035535,ENSBTAP00000006619,NULL,NULL
4983,ENSXETP00000060956,ENSP00000279392,ENSPTRP00000013640,ENSMMUP00000026686,ENSGGOP00000011702,ENSMUSP00000035535,ENSBTAP00000006619,NULL,NULL
4984,ENSXETP00000060658,ENSP00000279392,ENSPTRP00000013640,ENSMMUP00000026686,ENSGGOP00000011702,ENSMUSP00000035535,ENSBTAP00000006619,NULL,NULL
4985,ENSXETP00000018232,ENSP00000481056,ENSPTRP00000018829,ENSMMUP00000029922,ENSGGOP00000000905,ENSMUSP00000056479,ENSBTAP00000006924,ENSGALP00000045168,NULL
4986,ENSXETP00000062094,ENSP00000366682,ENSPTRP00000010090,ENSMMUP00000056171,ENSGGOP00000014516,ENSMUSP00000022722,ENSBTAP00000010869,ENSGALP00000054650,NULL
4987,ENSXETP00000023713,ENSP00000298552,ENSPTRP00000036797,ENSMMUP00000012977,ENSGGOP00000002109,ENSMUSP00000109500,ENSBTAP00000006842,ENSGALP00000047246,NULL
4988,ENSXETP00000020963,ENSP00000291416,ENSPTRP00000056148,ENSMMUP00000019781,ENSGGOP00000022993,ENSMUSP00000039121,ENSBTAP00000027551,ENSGALP00000041446,NULL
4989,ENSXETP00000020958,ENSP00000291416,ENSPTRP00000056148,ENSMMUP00000019781,ENSGGOP00000022993,ENSMUSP00000039121,ENSBTAP00000027551,ENSGALP00000041446,NULL
4990,ENSXETP00000010221,ENSP00000433352,ENSPTRP00000010086,ENSMMUP00000001749,ENSGGOP00000012289,ENSMUSP00000097910,ENSBTAP00000014167,ENSGALP00000027304,NULL
4991,ENSXETP00000041498,ENSP00000433352,ENSPTRP00000010086,ENSMMUP00000001749,ENSGGOP00000012289,ENSMUSP00000097910,ENSBTAP00000014167,ENSGALP00000027304,NULL
4992,ENSXETP00000063031,ENSP00000414922,ENSPTRP00000024196,ENSMMUP00000004362,ENSGGOP00000015432,ENSMUSP00000032198,ENSBTAP00000022157,ENSGALP00000021279,NULL
