ENSXETP00000061807	ENSP00000355162	ENSPTRP00000028359	ENSMMUP00000024329	ENSGGOP00000011542	ENSMUSP00000052320	ENSBTAP00000012071	
ENSXETP00000056991	ENSP00000255040	ENSPTRP00000002570	ENSMMUP00000008795	ENSGGOP00000011513	ENSMUSP00000044665	ENSBTAP00000026133	ENSGALP00000057208
ENSXETP00000056990	ENSP00000255040	ENSPTRP00000002570	ENSMMUP00000008795	ENSGGOP00000011513	ENSMUSP00000044665	ENSBTAP00000026133	ENSGALP00000057208
ENSXETP00000050685	ENSP00000379353	ENSPTRP00000008136	ENSMMUP00000040101	ENSGGOP00000001381	ENSMUSP00000032421	ENSBTAP00000000780	ENSGALP00000021550
ENSXETP00000063798	ENSP00000379353	ENSPTRP00000008136	ENSMMUP00000040101	ENSGGOP00000001381	ENSMUSP00000032421	ENSBTAP00000000780	ENSGALP00000021550
ENSXETP00000008790	ENSP00000255040	ENSPTRP00000002570	ENSMMUP00000008795	ENSGGOP00000011513	ENSMUSP00000044665	ENSBTAP00000026133	ENSGALP00000057208
ENSXETP00000008325	ENSP00000033079	ENSPTRP00000029542	ENSMMUP00000010498	ENSGGOP00000020184	ENSMUSP00000038199	ENSBTAP00000056429	ENSGALP00000051698
ENSXETP00000063796	ENSP00000414516	ENSPTRP00000016892	ENSMMUP00000056949	ENSGGOP00000004377	ENSMUSP00000046320	ENSBTAP00000015327	ENSGALP00000051651
ENSXETP00000015122	ENSP00000414516	ENSPTRP00000016892	ENSMMUP00000056949	ENSGGOP00000004377	ENSMUSP00000046320	ENSBTAP00000015327	ENSGALP00000051651
ENSXETP00000013605	ENSP00000357069	ENSPTRP00000002584	ENSMMUP00000052749	ENSGGOP00000023033	ENSMUSP00000052838	ENSBTAP00000003140	ENSGALP00000037081
ENSXETP00000016833	ENSP00000263233	ENSPTRP00000037577	ENSMMUP00000030314	ENSGGOP00000001263	ENSMUSP00000069429	ENSBTAP00000021428	
ENSXETP00000061703							
ENSXETP00000014975	ENSP00000334849	ENSPTRP00000016344	ENSMMUP00000007580	ENSGGOP00000003234	ENSMUSP00000056805	ENSBTAP00000015131	ENSGALP00000055194
ENSXETP00000054713	ENSP00000259746	ENSPTRP00000031128	ENSMMUP00000021331	ENSGGOP00000003023	ENSMUSP00000109151	ENSBTAP00000028054	ENSGALP00000016706
ENSXETP00000063946	ENSP00000376227	ENSPTRP00000027108	ENSMMUP00000038237	ENSGGOP00000020474	ENSMUSP00000123494	ENSBTAP00000032196	
ENSXETP00000025503	ENSP00000307078	ENSPTRP00000046464	ENSMMUP00000014813	ENSGGOP00000013097	ENSMUSP00000025083	ENSBTAP00000033805	ENSGALP00000011666
ENSXETP00000025506	ENSP00000307078	ENSPTRP00000046464	ENSMMUP00000014813	ENSGGOP00000013097	ENSMUSP00000025083	ENSBTAP00000033805	ENSGALP00000011666
ENSXETP00000047431	ENSP00000240306	ENSPTRP00000015939	ENSMMUP00000023235	ENSGGOP00000014631	ENSMUSP00000021241	ENSBTAP00000009672	
ENSXETP00000028223	ENSP00000391723	ENSPTRP00000000792	ENSMMUP00000017782	ENSGGOP00000020385	ENSMUSP00000030315	ENSBTAP00000025262	ENSGALP00000055364
ENSXETP00000038546	ENSP00000268129	ENSPTRP00000012695	ENSMMUP00000018938	ENSGGOP00000011395	ENSMUSP00000038361	ENSBTAP00000026579	ENSGALP00000010798
ENSXETP00000045291							
ENSXETP00000013602	ENSP00000323816		ENSMMUP00000001012	ENSGGOP00000025739	ENSMUSP00000022059	ENSBTAP00000011351	ENSGALP00000021819
ENSXETP00000050994	ENSP00000428763	ENSPTRP00000053028	ENSMMUP00000001918			ENSBTAP00000013156	ENSGALP00000052848
ENSXETP00000003225	ENSP00000378340	ENSPTRP00000047139	ENSMMUP00000009457	ENSGGOP00000002933	ENSMUSP00000098765	ENSBTAP00000018292	ENSGALP00000013432
ENSXETP00000047434	ENSP00000389870	ENSPTRP00000015940	ENSMMUP00000000217	ENSGGOP00000014638	ENSMUSP00000090443	ENSBTAP00000023142	
ENSXETP00000006317	ENSP00000416508	ENSPTRP00000027105	ENSMMUP00000015784	ENSGGOP00000021025	ENSMUSP00000128224	ENSBTAP00000017579	ENSGALP00000051850
ENSXETP00000047448	ENSP00000007722	ENSPTRP00000015942	ENSMMUP00000000216	ENSGGOP00000013236	ENSMUSP00000001548	ENSBTAP00000025974	ENSGALP00000047059
ENSXETP00000040972	ENSP00000239882	ENSPTRP00000009892	ENSMMUP00000010348	ENSGGOP00000010493	ENSMUSP00000046515	ENSBTAP00000009677	ENSGALP00000027339
ENSXETP00000024584	ENSP00000217159	ENSPTRP00000023610	ENSMMUP00000022152	ENSGGOP00000028046	ENSMUSP00000045023	ENSBTAP00000021795	ENSGALP00000008750
ENSXETP00000024581	ENSP00000217159	ENSPTRP00000023610	ENSMMUP00000022152	ENSGGOP00000028046	ENSMUSP00000045023	ENSBTAP00000021795	ENSGALP00000008750
ENSXETP00000026833	ENSP00000354080		ENSMMUP00000007960	ENSGGOP00000023731	ENSMUSP00000016907	ENSBTAP00000037465	ENSGALP00000022891
ENSXETP00000060700	ENSP00000470248		ENSMMUP00000030313		ENSMUSP00000033485	ENSBTAP00000021427	
ENSXETP00000062688	ENSP00000470248		ENSMMUP00000030313		ENSMUSP00000033485	ENSBTAP00000021427	
ENSXETP00000051002	ENSP00000299335	ENSPTRP00000016009	ENSMMUP00000013827	ENSGGOP00000011334	ENSMUSP00000020851	ENSBTAP00000009231	ENSGALP00000042956
ENSXETP00000020659	ENSP00000216200		ENSMMUP00000011499	ENSGGOP00000019168	ENSMUSP00000005860	ENSBTAP00000025499	ENSGALP00000056637
ENSXETP00000059445							
ENSXETP00000053279	ENSP00000348769	ENSPTRP00000025728	ENSMMUP00000013859	ENSGGOP00000026224	ENSMUSP00000013338	ENSBTAP00000007216	ENSGALP00000011255
ENSXETP00000059192	ENSP00000293695	ENSPTRP00000018008	ENSMMUP00000026627	ENSGGOP00000023923	ENSMUSP00000131438	ENSBTAP00000048378	
ENSXETP00000016852							
ENSXETP00000060276							
ENSXETP00000051223	ENSP00000332274	ENSPTRP00000035275	ENSMMUP00000042913	ENSGGOP00000010342	ENSMUSP00000131281	ENSBTAP00000056281	ENSGALP00000054232
ENSXETP00000017396	ENSP00000222214	ENSPTRP00000018006	ENSMMUP00000009238	ENSGGOP00000003350	ENSMUSP00000003907	ENSBTAP00000043333	ENSGALP00000045461
ENSXETP00000055125							
ENSXETP00000059253							
ENSXETP00000060572							
ENSXETP00000062009	ENSP00000253778	ENSPTRP00000030126	ENSMMUP00000002311	ENSGGOP00000009954	ENSMUSP00000020629	ENSBTAP00000002867	ENSGALP00000052149
ENSXETP00000008329	ENSP00000253778	ENSPTRP00000030126	ENSMMUP00000002311	ENSGGOP00000009954	ENSMUSP00000020629	ENSBTAP00000002867	ENSGALP00000052149
ENSXETP00000006712	ENSP00000359600	ENSPTRP00000001586	ENSMMUP00000001837	ENSGGOP00000002537	ENSMUSP00000096140	ENSBTAP00000017157	ENSGALP00000038046
ENSXETP00000050692	ENSP00000361084	ENSPTRP00000031126	ENSMMUP00000015023	ENSGGOP00000005963	ENSMUSP00000024734	ENSBTAP00000015619	ENSGALP00000016717
ENSXETP00000035543	ENSP00000379065	ENSPTRP00000035099	ENSMMUP00000051965	ENSGGOP00000004891	ENSMUSP00000139017	ENSBTAP00000038047	ENSGALP00000054377
ENSXETP00000042918	ENSP00000399457	ENSPTRP00000059166	ENSMMUP00000011581	ENSGGOP00000014221	ENSMUSP00000030538	ENSBTAP00000040330	ENSGALP00000038313
ENSXETP00000039087	ENSP00000393541	ENSPTRP00000049690	ENSMMUP00000011498	ENSGGOP00000022054	ENSMUSP00000016781	ENSBTAP00000055540	ENSGALP00000054023
ENSXETP00000062169	ENSP00000331470	ENSPTRP00000008293	ENSMMUP00000029343	ENSGGOP00000004569	ENSMUSP00000060424	ENSBTAP00000008720	ENSGALP00000037987
ENSXETP00000040996	ENSP00000361266	ENSPTRP00000001152	ENSMMUP00000027597		ENSMUSP00000030443	ENSBTAP00000033224	ENSGALP00000046301
ENSXETP00000016007	ENSP00000220420	ENSPTRP00000044778	ENSMMUP00000029293	ENSGGOP00000024994	ENSMUSP00000028721	ENSBTAP00000020482	ENSGALP00000022314
ENSXETP00000063504	ENSP00000462980	ENSPTRP00000049442	ENSMMUP00000021276	ENSGGOP00000003902	ENSMUSP00000126909	ENSBTAP00000005578	ENSGALP00000024358
ENSXETP00000014973							
ENSXETP00000032027	ENSP00000416341	ENSPTRP00000008292	ENSMMUP00000022735	ENSGGOP00000007642	ENSMUSP00000131665	ENSBTAP00000042993	ENSGALP00000037995
ENSXETP00000001446	ENSP00000406197	ENSPTRP00000043159	ENSMMUP00000018037	ENSGGOP00000011977	ENSMUSP00000141054	ENSBTAP00000035711	ENSGALP00000026856
ENSXETP00000062800	ENSP00000369899	ENSPTRP00000035579	ENSMMUP00000024188	ENSGGOP00000011216	ENSMUSP00000039013	ENSBTAP00000050477	ENSGALP00000051639
ENSXETP00000001935	ENSP00000369899	ENSPTRP00000035579	ENSMMUP00000024188	ENSGGOP00000011216	ENSMUSP00000039013	ENSBTAP00000050477	ENSGALP00000051639
ENSXETP00000038545	ENSP00000268125	ENSPTRP00000012698	ENSMMUP00000018943	ENSGGOP00000011402	ENSMUSP00000137143	ENSBTAP00000045055	ENSGALP00000041666
ENSXETP00000016853	ENSP00000156109		ENSMMUP00000027070	ENSGGOP00000013353	ENSMUSP00000076178	ENSBTAP00000003325	ENSGALP00000051250
ENSXETP00000001450	ENSP00000360107	ENSPTRP00000031229	ENSMMUP00000018038	ENSGGOP00000023645	ENSMUSP00000042343	ENSBTAP00000023678	ENSGALP00000026855
ENSXETP00000063602	ENSP00000368801	ENSPTRP00000009893	ENSMMUP00000047042	ENSGGOP00000022034	ENSMUSP00000022601	ENSBTAP00000022129	ENSGALP00000027345
ENSXETP00000040979	ENSP00000368801	ENSPTRP00000009893	ENSMMUP00000047042	ENSGGOP00000022034	ENSMUSP00000022601	ENSBTAP00000022129	ENSGALP00000027345
ENSXETP00000062085	ENSP00000368801	ENSPTRP00000009893	ENSMMUP00000047042	ENSGGOP00000022034	ENSMUSP00000022601	ENSBTAP00000022129	ENSGALP00000027345
ENSXETP00000051224							
ENSXETP00000006708	ENSP00000359596	ENSPTRP00000001591	ENSMMUP00000001843	ENSGGOP00000003683	ENSMUSP00000036029	ENSBTAP00000033425	ENSGALP00000010208
ENSXETP00000063087	ENSP00000300105	ENSPTRP00000024653	ENSMMUP00000054445	ENSGGOP00000011298	ENSMUSP00000019290	ENSBTAP00000014423	ENSGALP00000058205
ENSXETP00000018628	ENSP00000379500	ENSPTRP00000057917	ENSMMUP00000046868	ENSGGOP00000010118	ENSMUSP00000091964	ENSBTAP00000018040	ENSGALP00000010237
ENSXETP00000007461	ENSP00000383931	ENSPTRP00000027104		ENSGGOP00000018354	ENSMUSP00000051895	ENSBTAP00000017571	
ENSXETP00000054995	ENSP00000413707	ENSPTRP00000027103	ENSMMUP00000038248	ENSGGOP00000007172	ENSMUSP00000066777	ENSBTAP00000049967	ENSGALP00000040959
ENSXETP00000016858	ENSP00000362170	ENSPTRP00000036593	ENSMMUP00000006227	ENSGGOP00000010895	ENSMUSP00000048764	ENSBTAP00000016123	ENSGALP00000041923
ENSXETP00000059657	ENSP00000362170	ENSPTRP00000036593	ENSMMUP00000006227	ENSGGOP00000010895	ENSMUSP00000048764	ENSBTAP00000016123	ENSGALP00000041923
ENSXETP00000015129	ENSP00000384367	ENSPTRP00000016897	ENSMMUP00000006106	ENSGGOP00000024277	ENSMUSP00000128070	ENSBTAP00000018944	ENSGALP00000024361
ENSXETP00000024591	ENSP00000245908	ENSPTRP00000017653	ENSMMUP00000044259	ENSGGOP00000011949		ENSBTAP00000018405	
ENSXETP00000062668	ENSP00000379563	ENSPTRP00000041830	ENSMMUP00000007954	ENSGGOP00000010056	ENSMUSP00000037039	ENSBTAP00000024060	ENSGALP00000022870
ENSXETP00000026820	ENSP00000379563	ENSPTRP00000041830	ENSMMUP00000007954	ENSGGOP00000010056	ENSMUSP00000037039	ENSBTAP00000024060	ENSGALP00000022870
ENSXETP00000051227	ENSP00000366970	ENSPTRP00000053030	ENSMMUP00000043442	ENSGGOP00000010347	ENSMUSP00000063910	ENSBTAP00000021264	ENSGALP00000055717
ENSXETP00000014516	ENSP00000319464	ENSPTRP00000050882	ENSMMUP00000010331	ENSGGOP00000014553	ENSMUSP00000069318	ENSBTAP00000043657	
ENSXETP00000056971	ENSP00000216190	ENSPTRP00000024650	ENSMMUP00000042822	ENSGGOP00000016872	ENSMUSP00000098053	ENSBTAP00000037804	ENSGALP00000020439
ENSXETP00000014968	ENSP00000262613	ENSPTRP00000016341	ENSMMUP00000007573	ENSGGOP00000003224	ENSMUSP00000021077	ENSBTAP00000034568	ENSGALP00000012367
ENSXETP00000014969	ENSP00000262613	ENSPTRP00000016341	ENSMMUP00000007573	ENSGGOP00000003224	ENSMUSP00000021077	ENSBTAP00000034568	ENSGALP00000012367
ENSXETP00000054989	ENSP00000319464	ENSPTRP00000050882	ENSMMUP00000010331	ENSGGOP00000014553	ENSMUSP00000069318	ENSBTAP00000043657	
ENSXETP00000051231	ENSP00000428137	ENSPTRP00000035273	ENSMMUP00000053386	ENSGGOP00000007849	ENSMUSP00000121775	ENSBTAP00000011341	ENSGALP00000043901
ENSXETP00000038544	ENSP00000268138	ENSPTRP00000051280	ENSMMUP00000054289	ENSGGOP00000008313	ENSMUSP00000041377	ENSBTAP00000003143	ENSGALP00000010697
ENSXETP00000016859	ENSP00000362159	ENSPTRP00000048889	ENSMMUP00000038905	ENSGGOP00000018846	ENSMUSP00000028160	ENSBTAP00000015802	ENSGALP00000008158
ENSXETP00000013540	ENSP00000182527	ENSPTRP00000060393	ENSMMUP00000018040	ENSGGOP00000011632	ENSMUSP00000047992	ENSBTAP00000012010	ENSGALP00000026854
ENSXETP00000001456	ENSP00000182527	ENSPTRP00000060393	ENSMMUP00000018040	ENSGGOP00000011632	ENSMUSP00000047992	ENSBTAP00000012010	ENSGALP00000026854
ENSXETP00000061647	ENSP00000372654	ENSPTRP00000016898	ENSMMUP00000059192	ENSGGOP00000010219	ENSMUSP00000078088	ENSBTAP00000025341	ENSGALP00000036020
ENSXETP00000009106	ENSP00000380679	ENSPTRP00000016562	ENSMMUP00000059772	ENSGGOP00000019540	ENSMUSP00000039463	ENSBTAP00000021324	ENSGALP00000011394
ENSXETP00000024592	ENSP00000360210	ENSPTRP00000023509	ENSMMUP00000026224	ENSGGOP00000005744	ENSMUSP00000029023	ENSBTAP00000053114	ENSGALP00000043369
ENSXETP00000012886	ENSP00000252996	ENSPTRP00000059890	ENSMMUP00000011401	ENSGGOP00000002080	ENSMUSP00000038610	ENSBTAP00000039125	ENSGALP00000008211
ENSXETP00000004273	ENSP00000252996	ENSPTRP00000059890	ENSMMUP00000011401	ENSGGOP00000002080	ENSMUSP00000038610	ENSBTAP00000039125	ENSGALP00000008211
ENSXETP00000028019							ENSGALP00000011413
ENSXETP00000026816	ENSP00000370419	ENSPTRP00000025005	ENSMMUP00000021370	ENSGGOP00000001074	ENSMUSP00000114504	ENSBTAP00000049933	ENSGALP00000047001
ENSXETP00000001941	ENSP00000352717	ENSPTRP00000004226	ENSMMUP00000021258	ENSGGOP00000010068	ENSMUSP00000081494	ENSBTAP00000051058	
ENSXETP00000008331	ENSP00000251582	ENSPTRP00000030092	ENSMMUP00000003347	ENSGGOP00000000805	ENSMUSP00000040171	ENSBTAP00000019526	ENSGALP00000049763
ENSXETP00000062891	ENSP00000359485	ENSPTRP00000001621	ENSMMUP00000026542	ENSGGOP00000010513	ENSMUSP00000142518	ENSBTAP00000052286	
ENSXETP00000002991	ENSP00000359485	ENSPTRP00000001621	ENSMMUP00000026542	ENSGGOP00000010513	ENSMUSP00000142518	ENSBTAP00000052286	
ENSXETP00000055119	ENSP00000352717	ENSPTRP00000004226	ENSMMUP00000021258	ENSGGOP00000010068	ENSMUSP00000081494	ENSBTAP00000051058	
ENSXETP00000028020	ENSP00000269397	ENSPTRP00000060551	ENSMMUP00000021563	ENSGGOP00000009074	ENSMUSP00000026665	ENSBTAP00000040225	ENSGALP00000058306
ENSXETP00000051232	ENSP00000262585	ENSPTRP00000035270	ENSMMUP00000055964	ENSGGOP00000017159	ENSMUSP00000046774	ENSBTAP00000008069	ENSGALP00000044029
ENSXETP00000017380	ENSP00000329932	ENSPTRP00000015102	ENSMMUP00000055016	ENSGGOP00000018618	ENSMUSP00000103904	ENSBTAP00000056333	
ENSXETP00000017384	ENSP00000329932	ENSPTRP00000015102	ENSMMUP00000055016	ENSGGOP00000018618	ENSMUSP00000103904	ENSBTAP00000056333	
ENSXETP00000059865	ENSP00000386452	ENSPTRP00000045206	ENSMMUP00000019721	ENSGGOP00000011898	ENSMUSP00000097947	ENSBTAP00000040543	
ENSXETP00000038537	ENSP00000268122	ENSPTRP00000054512	ENSMMUP00000029856	ENSGGOP00000015088	ENSMUSP00000032766	ENSBTAP00000007196	ENSGALP00000010706
ENSXETP00000063691	ENSP00000268122	ENSPTRP00000054512	ENSMMUP00000029856	ENSGGOP00000015088	ENSMUSP00000032766	ENSBTAP00000007196	ENSGALP00000010706
ENSXETP00000025196	ENSP00000379365	ENSPTRP00000037768	ENSMMUP00000019702	ENSGGOP00000008964	ENSMUSP00000041210	ENSBTAP00000055854	ENSGALP00000057214
ENSXETP00000014956	ENSP00000376390	ENSPTRP00000016331	ENSMMUP00000059494	ENSGGOP00000026843	ENSMUSP00000021076	ENSBTAP00000010645	ENSGALP00000043652
ENSXETP00000028231	ENSP00000362841	ENSPTRP00000000793	ENSMMUP00000057211	ENSGGOP00000008976	ENSMUSP00000101614	ENSBTAP00000026850	ENSGALP00000000843
ENSXETP00000061711	ENSP00000341422	ENSPTRP00000025730	ENSMMUP00000008057	ENSGGOP00000016724	ENSMUSP00000006853	ENSBTAP00000007217	ENSGALP00000011223
ENSXETP00000025181	ENSP00000363727	ENSPTRP00000037778	ENSMMUP00000041007	ENSGGOP00000011807	ENSMUSP00000044491	ENSBTAP00000029082	ENSGALP00000051669
ENSXETP00000028021	ENSP00000269385	ENSPTRP00000016554	ENSMMUP00000053825	ENSGGOP00000004562	ENSMUSP00000026663	ENSBTAP00000012004	ENSGALP00000047972
ENSXETP00000062676	ENSP00000269385	ENSPTRP00000016554	ENSMMUP00000053825	ENSGGOP00000004562	ENSMUSP00000026663	ENSBTAP00000012004	ENSGALP00000047972
ENSXETP00000051233	ENSP00000346037	ENSPTRP00000012364	ENSMMUP00000032714	ENSGGOP00000023873	ENSMUSP00000129695	ENSBTAP00000047550	ENSGALP00000058036
ENSXETP00000038143	ENSP00000364220	ENSPTRP00000000492	ENSMMUP00000006784	ENSGGOP00000024772	ENSMUSP00000030533	ENSBTAP00000017965	ENSGALP00000016627
ENSXETP00000015917	ENSP00000470259	ENSPTRP00000019544	ENSMMUP00000031513	ENSGGOP00000002760	ENSMUSP00000058875	ENSBTAP00000026429	
ENSXETP00000015926	ENSP00000324804	ENSPTRP00000019597	ENSMMUP00000028954	ENSGGOP00000006514	ENSMUSP00000007708	ENSBTAP00000026449	ENSGALP00000055399
ENSXETP00000020566				ENSGGOP00000021943			ENSGALP00000011238
ENSXETP00000041017	ENSP00000368793	ENSPTRP00000009897	ENSMMUP00000023631	ENSGGOP00000002492	ENSMUSP00000022600	ENSBTAP00000016261	ENSGALP00000045807
ENSXETP00000051244	ENSP00000220592	ENSPTRP00000035263	ENSMMUP00000047399	ENSGGOP00000011130	ENSMUSP00000042207	ENSBTAP00000002068	ENSGALP00000043753
ENSXETP00000060729	ENSP00000410910				ENSMUSP00000048427	ENSBTAP00000043481	ENSGALP00000035516
ENSXETP00000059463	ENSP00000395461	ENSPTRP00000060415	ENSMMUP00000042317	ENSGGOP00000026924	ENSMUSP00000138230	ENSBTAP00000049973	ENSGALP00000051171
ENSXETP00000026810	ENSP00000320658	ENSPTRP00000008235	ENSMMUP00000017947	ENSGGOP00000026386	ENSMUSP00000055277	ENSBTAP00000015149	ENSGALP00000021043
ENSXETP00000063692	ENSP00000483879	ENSPTRP00000054982	ENSMMUP00000028013	ENSGGOP00000011430	ENSMUSP00000093089	ENSBTAP00000009827	
ENSXETP00000034619	ENSP00000483879	ENSPTRP00000054982	ENSMMUP00000028013	ENSGGOP00000011430	ENSMUSP00000093089	ENSBTAP00000009827	
ENSXETP00000001459	ENSP00000483879	ENSPTRP00000054982	ENSMMUP00000028013	ENSGGOP00000011430	ENSMUSP00000093089	ENSBTAP00000009827	
ENSXETP00000047552	ENSP00000348385	ENSPTRP00000036359		ENSGGOP00000003674	ENSMUSP00000043816	ENSBTAP00000001200	ENSGALP00000011258
ENSXETP00000020653	ENSP00000422941	ENSPTRP00000025944	ENSMMUP00000039451	ENSGGOP00000005641	ENSMUSP00000006701	ENSBTAP00000015075	ENSGALP00000002635
ENSXETP00000056965	ENSP00000422941	ENSPTRP00000025944	ENSMMUP00000039451	ENSGGOP00000005641	ENSMUSP00000006701	ENSBTAP00000015075	ENSGALP00000002635
ENSXETP00000059991	ENSP00000422941	ENSPTRP00000025944	ENSMMUP00000039451	ENSGGOP00000005641	ENSMUSP00000006701	ENSBTAP00000015075	ENSGALP00000002635
ENSXETP00000028255	ENSP00000263694	ENSPTRP00000000795	ENSMMUP00000046289	ENSGGOP00000026136	ENSMUSP00000101616	ENSBTAP00000022372	ENSGALP00000040424
ENSXETP00000058490	ENSP00000263694	ENSPTRP00000000795	ENSMMUP00000046289	ENSGGOP00000026136	ENSMUSP00000101616	ENSBTAP00000022372	ENSGALP00000040424
ENSXETP00000014964	ENSP00000017003	ENSPTRP00000054327	ENSMMUP00000022662	ENSGGOP00000011649	ENSMUSP00000112052	ENSBTAP00000012247	ENSGALP00000053002
ENSXETP00000059676	ENSP00000324804	ENSPTRP00000019597	ENSMMUP00000028954	ENSGGOP00000006514	ENSMUSP00000007708	ENSBTAP00000026449	ENSGALP00000055399
ENSXETP00000015929	ENSP00000324804	ENSPTRP00000019597	ENSMMUP00000028954	ENSGGOP00000006514	ENSMUSP00000007708	ENSBTAP00000026449	ENSGALP00000055399
ENSXETP00000063616							
ENSXETP00000029784	ENSP00000361275	ENSPTRP00000001150	ENSMMUP00000008660	ENSGGOP00000020135	ENSMUSP00000076130	ENSBTAP00000008055	ENSGALP00000047781
ENSXETP00000060296	ENSP00000269346	ENSPTRP00000016315	ENSMMUP00000005310	ENSGGOP00000000784	ENSMUSP00000037821	ENSBTAP00000014618	ENSGALP00000041228
ENSXETP00000028022	ENSP00000269346	ENSPTRP00000016315	ENSMMUP00000005310	ENSGGOP00000000784	ENSMUSP00000037821	ENSBTAP00000014618	ENSGALP00000041228
ENSXETP00000026804	ENSP00000449089	ENSPTRP00000050156	ENSMMUP00000017954	ENSGGOP00000027422	ENSMUSP00000111415	ENSBTAP00000037777	ENSGALP00000021055
ENSXETP00000002993	ENSP00000315988	ENSPTRP00000008790	ENSMMUP00000043305	ENSGGOP00000008058	ENSMUSP00000132092	ENSBTAP00000043644	ENSGALP00000044815
ENSXETP00000004276	ENSP00000279068	ENSPTRP00000023567	ENSMMUP00000018513	ENSGGOP00000019120	ENSMUSP00000055036	ENSBTAP00000028723	ENSGALP00000008218
ENSXETP00000004278	ENSP00000279068	ENSPTRP00000023567	ENSMMUP00000018513	ENSGGOP00000019120	ENSMUSP00000055036	ENSBTAP00000028723	ENSGALP00000008218
ENSXETP00000025499	ENSP00000345808	ENSPTRP00000004084	ENSMMUP00000036044	ENSGGOP00000012443	ENSMUSP00000138585	ENSBTAP00000016846	ENSGALP00000011728
ENSXETP00000020560	ENSP00000326305	ENSPTRP00000025726	ENSMMUP00000020224	ENSGGOP00000020054	ENSMUSP00000035222	ENSBTAP00000000217	ENSGALP00000043043
ENSXETP00000057531	ENSP00000360777	ENSPTRP00000054166	ENSMMUP00000004143	ENSGGOP00000027372	ENSMUSP00000119485	ENSBTAP00000001784	ENSGALP00000003041
ENSXETP00000040998	ENSP00000368716	ENSPTRP00000041158	ENSMMUP00000036371	ENSGGOP00000026948	ENSMUSP00000022597	ENSBTAP00000053222	ENSGALP00000050703
ENSXETP00000008333	ENSP00000316948	ENSPTRP00000021858	ENSMMUP00000060218	ENSGGOP00000013902	ENSMUSP00000090820	ENSBTAP00000025863	ENSGALP00000009752
ENSXETP00000061239							
ENSXETP00000006701	ENSP00000264005	ENSPTRP00000014085			ENSMUSP00000038232	ENSBTAP00000024018	ENSGALP00000043323
ENSXETP00000007590	ENSP00000385385	ENSPTRP00000020036	ENSMMUP00000016899	ENSGGOP00000002242	ENSMUSP00000052912	ENSBTAP00000002508	ENSGALP00000026487
ENSXETP00000028491	ENSP00000381231	ENSPTRP00000024013	ENSMMUP00000012169	ENSGGOP00000010005	ENSMUSP00000066878	ENSBTAP00000000184	ENSGALP00000026056
ENSXETP00000021415	ENSP00000222120	ENSPTRP00000017904	ENSMMUP00000014842	ENSGGOP00000013841	ENSMUSP00000113322	ENSBTAP00000002783	
ENSXETP00000028336							
ENSXETP00000063458	ENSP00000302895	ENSPTRP00000027500	ENSMMUP00000042386	ENSGGOP00000018667	ENSMUSP00000075924	ENSBTAP00000044378	ENSGALP00000056726
ENSXETP00000060736	ENSP00000302895	ENSPTRP00000027500	ENSMMUP00000042386	ENSGGOP00000018667	ENSMUSP00000075924	ENSBTAP00000044378	ENSGALP00000056726
ENSXETP00000025166							ENSGALP00000048768
ENSXETP00000058353	ENSP00000329264	ENSPTRP00000033320	ENSMMUP00000003150	ENSGGOP00000001742	ENSMUSP00000133899	ENSBTAP00000001247	
ENSXETP00000001882	ENSP00000441823	ENSPTRP00000017207	ENSMMUP00000000387	ENSGGOP00000007947	ENSMUSP00000056967		ENSGALP00000043732
ENSXETP00000028380	ENSP00000417185	ENSPTRP00000052960	ENSMMUP00000017464		ENSMUSP00000040405	ENSBTAP00000028372	ENSGALP00000002319
ENSXETP00000001470	ENSP00000345672	ENSPTRP00000034241	ENSMMUP00000052164	ENSGGOP00000001152	ENSMUSP00000006235	ENSBTAP00000036650	ENSGALP00000056671
ENSXETP00000059528	ENSP00000345672	ENSPTRP00000034241	ENSMMUP00000052164	ENSGGOP00000001152	ENSMUSP00000006235	ENSBTAP00000036650	ENSGALP00000056671
ENSXETP00000028394	ENSP00000368030	ENSPTRP00000000049	ENSMMUP00000002068	ENSGGOP00000020173	ENSMUSP00000030903	ENSBTAP00000012676	ENSGALP00000045897
ENSXETP00000056982	ENSP00000300215	ENSPTRP00000011937	ENSMMUP00000059449	ENSGGOP00000006412	ENSMUSP00000099548	ENSBTAP00000035838	ENSGALP00000007657
ENSXETP00000023204							
ENSXETP00000001891	ENSP00000398076	ENSPTRP00000042126	ENSMMUP00000028700	ENSGGOP00000017684	ENSMUSP00000089394	ENSBTAP00000010477	ENSGALP00000057213
ENSXETP00000061645	ENSP00000300051	ENSPTRP00000014264	ENSMMUP00000029029	ENSGGOP00000010371	ENSMUSP00000068086	ENSBTAP00000008924	ENSGALP00000039149
ENSXETP00000060600							
ENSXETP00000017377	ENSP00000346954	ENSPTRP00000017905	ENSMMUP00000050933	ENSGGOP00000013850	ENSMUSP00000137301	ENSBTAP00000021848	
ENSXETP00000016030	ENSP00000300213	ENSPTRP00000011936	ENSMMUP00000029296	ENSGGOP00000006408	ENSMUSP00000062496	ENSBTAP00000017326	ENSGALP00000007712
ENSXETP00000026769	ENSP00000433666	ENSPTRP00000008229	ENSMMUP00000055081	ENSGGOP00000022816	ENSMUSP00000125174	ENSBTAP00000007175	ENSGALP00000021062
